modelPred,target,sent2,gender,sent1,corrAns,intros.thisRepN,intros.thisTrialN,intros.thisN,intros.thisIndex,testsaetze.thisRepN,testsaetze.thisTrialN,testsaetze.thisN,testsaetze.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,deutschnativ.keys,deutschnativ.corr,deutschnativ.rt,reaction_2.keys,reaction_2.corr,reaction_2.rt,reaction.keys,reaction.corr,reaction.rt,date,frameRate,expName,session,participant,
x,0,"Die Uhr schlug sporadisch, obwohl sie defekt war.",x,"Die Uhr schlug sporadisch, obschon sie defekt war.",x,,,,,,,,,0,24,24,38,,,,,,,j,0,6.75939512253,2017_Jan_18_1103,59.6985966011,2afc,001,Mi11,
x,0,Sie verlassen wegen des schönen Wetters die Wohnung.,x,Sie verlassen wegen dem schönen Wetter die Wohnung.,x,,,,,,,,,0,25,25,19,,,,,,,j,0,7.56332802773,2017_Jan_18_1103,59.6985966011,2afc,001,Mi11,
drop,1,Bei unserer Ankunft stand ein Glas köstlichen Weins schon auf dem Tisch.,mn,Bei unserer Ankunft stand ein Glas köstlicher Wein schon auf dem Tisch.,r,,,,,,,,,0,26,26,7,,,,,,,f,0,7.24474000931,2017_Jan_18_1103,59.6985966011,2afc,001,Mi11,
x,0,Mit heißem leckerem Tee wärmten wir uns auf.,x,Mit heißem leckeren Tee wärmten wir uns auf.,x,,,,,,,,,0,27,27,18,,,,,,,f,0,15.9656460285,2017_Jan_18_1103,59.6985966011,2afc,001,Mi11,
x,0,Unter wildem ausgelassenem Gegröle randalierten wieder die Abiturienten.,x,Unter wildem ausgelassenen Gegröle randalierten wieder die Abiturienten.,x,,,,,,,,,0,28,28,27,,,,,,,j,0,15.1940178871,2017_Jan_18_1103,59.6985966011,2afc,001,Mi11,
level,1,Er stellt die Masse mit einem Esslöffel warmen Honigs her.,mn,Er stellt die Masse mit einem Esslöffel warmem Honig her.,l,,,,,,,,,0,29,29,3,,,,,,,j,0,11.9232470989,2017_Jan_18_1103,59.6985966011,2afc,001,Mi11,
x,0,Im Fernrohr sahen wir den roten Planeten ganz deutlich.,x,Im Fernrohr sahen wir den roten Planet ganz deutlich.,x,,,,,,,,,0,30,30,26,,,,,,,j,0,18.899834156,2017_Jan_18_1103,59.6985966011,2afc,001,Mi11,
drop,1,Dort türmen sich Berge schmutziger Wäsche.,fem,Dort türmen sich Berge schmutzige Wäsche.,r,,,,,,,,,0,31,31,13,,,,,,,j,0,8.68605804443,2017_Jan_18_1103,59.6985966011,2afc,001,Mi11,
x,0,Bei der Feier gedachte man der Soldaten des zweiten Weltkriegs.,x,Bei der Feier gedachte man den Soldaten des zweiten Weltkriegs.,x,,,,,,,,,0,32,32,17,,,,,,,f,0,6.4053440094,2017_Jan_18_1103,59.6985966011,2afc,001,Mi11,
x,0,Wir hatten in Dänemark einen gelegentlichen Besucher.,x,Wir hatten in Dänemark gelegentlich einen Besucher.,x,,,,,,,,,0,33,33,24,,,,,,,f,0,9.71023082733,2017_Jan_18_1103,59.6985966011,2afc,001,Mi11,
x,0,"Die Uhr, die er trug, war aus Japan.",x,"Die Uhr war aus Japan, die er trug.",x,,,,,,,,,0,34,34,37,,,,,,,j,0,7.68029093742,2017_Jan_18_1103,59.6985966011,2afc,001,Mi11,
level,1,In den Kakao gehören immer 350ml warme Milch.,fem,In den Kakao gehören immer 350ml warmer Milch.,r,,,,,,,,,0,35,35,8,,,,,,,f,0,17.2909748554,2017_Jan_18_1103,59.6985966011,2afc,001,Mi11,
drop,1,Wir mussten uns durch Büschel frisches Gras zwängen.,mn,Wir mussten uns durch Büschel frischen Grases zwängen.,l,,,,,,,,,0,36,36,4,,,,,,,f,0,7.54651618004,2017_Jan_18_1103,59.6985966011,2afc,001,Mi11,
level,1,Sie verbrauchen 60 Liter sprudelnden Trinkwassers.,mn,Sie verbrauchen 60 Liter sprudelndes Trinkwasser.,l,,,,,,,,,0,37,37,1,,,,,,,f,0,11.4205951691,2017_Jan_18_1103,59.6985966011,2afc,001,Mi11,
x,0,Die Autos beider beteiligten Fahrer wurden verschrottet.,x,Die Autos beider beteiligter Fahrer wurden verschrottet.,x,,,,,,,,,0,38,38,28,,,,,,,j,0,7.19597816467,2017_Jan_18_1103,59.6985966011,2afc,001,Mi11,
