modelPred,target,sent2,gender,sent1,corrAns,intros.thisRepN,intros.thisTrialN,intros.thisN,intros.thisIndex,testsaetze.thisRepN,testsaetze.thisTrialN,testsaetze.thisN,testsaetze.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,deutschnativ.keys,deutschnativ.corr,deutschnativ.rt,reaction_2.keys,reaction_2.corr,reaction_2.rt,reaction.keys,reaction.corr,reaction.rt,date,frameRate,expName,session,participant,
x,0,"Es waren nur kleinere Delikte, derer sie überführt wurden.",x,"Es waren nur kleinere Delikte, deren sie überführt wurden.",x,,,,,,,,,0,12,12,31,,,,,,,j,0,14.5398299694,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
x,0,Außer den Bürgermeister beschuldigten die Störenfriede jeden.,x,Außer dem Bürgermeister beschuldigten die Störenfriede jeden.,x,,,,,,,,,0,13,13,33,,,,,,,f,0,7.36260008812,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
level,1,Man machte mal wieder viel Lärm um jede Menge heißer Luft.,fem,Man machte mal wieder viel Lärm um jede Menge heiße Luft.,l,,,,,,,,,0,14,14,11,,,,,,,f,0,7.79795098305,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
level,1,Er stellt die Masse mit einem Esslöffel warmen Honigs her.,mn,Er stellt die Masse mit einem Esslöffel warmem Honig her.,l,,,,,,,,,0,15,15,3,,,,,,,f,0,12.293213129,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
x,0,Die Autos beider beteiligten Fahrer wurden verschrottet.,x,Die Autos beider beteiligter Fahrer wurden verschrottet.,x,,,,,,,,,0,16,16,28,,,,,,,f,0,12.9630172253,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
x,0,Wir hatten in Dänemark einen gelegentlichen Besucher.,x,Wir hatten in Dänemark gelegentlich einen Besucher.,x,,,,,,,,,0,17,17,24,,,,,,,f,0,5.71869802475,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
x,0,"Die Uhr schlug sporadisch, obwohl sie defekt war.",x,"Die Uhr schlug sporadisch, obschon sie defekt war.",x,,,,,,,,,0,18,18,38,,,,,,,j,0,9.54259204865,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
x,0,Bei der Feier gedachte man der Soldaten des zweiten Weltkriegs.,x,Bei der Feier gedachte man den Soldaten des zweiten Weltkriegs.,x,,,,,,,,,0,19,19,17,,,,,,,f,0,14.053951025,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
x,0,Die Kinder fuhren mit solchen unzureichenden Helmen zur Schule.,x,Die Kinder fuhren mit solch unzureichenden Helmen zur Schule.,x,,,,,,,,,0,20,20,29,,,,,,,j,0,10.9178769588,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
drop,1,Wir mussten uns durch Büschel frisches Gras zwängen.,mn,Wir mussten uns durch Büschel frischen Grases zwängen.,l,,,,,,,,,0,21,21,4,,,,,,,f,0,6.52395009995,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
level,1,In den Kakao gehören immer 350ml warme Milch.,fem,In den Kakao gehören immer 350ml warmer Milch.,r,,,,,,,,,0,22,22,8,,,,,,,j,0,10.162528038,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
level,1,Die Schule verbraucht 260.000 Kilowattstunden elektrische Energie.,fem,Die Schule verbraucht 260.000 Kilowattstunden elektrischer Energie.,r,,,,,,,,,0,23,23,10,,,,,,,f,0,9.64255404472,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
drop,1,Viele Tonnen gebrauchte Kleidung landen im Müll.,fem,Viele Tonnen gebrauchter Kleidung landen im Müll.,l,,,,,,,,,0,24,24,14,,,,,,,f,0,7.44674086571,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
x,0,Das würde gepasst haben.,x,Das hätte gepasst.,x,,,,,,,,,0,25,25,21,,,,,,,f,0,3.58914780617,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
drop,1,Nicht ein Tropfen königlichen Bluts hat den Boden berührt.,mn,Nicht ein Tropfen königliches Blut hat den Boden berührt.,r,,,,,,,,,0,26,26,5,,,,,,,f,0,9.40779900551,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
x,0,Die Gäste suchen die Wohnung des Herrn Gantenbeins.,x,Die Gäste suchen die Wohnung des Herrn Gantenbein.,x,,,,,,,,,0,27,27,20,,,,,,,j,0,10.6997480392,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
drop,1,Mit dieser Methode kann man eine große Menge dunkle Materie erzeugen.,fem,Mit dieser Methode kann man eine große Menge dunkler Materie erzeugen.,l,,,,,,,,,0,28,28,12,,,,,,,f,0,7.02688503265,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
x,0,Im Fernrohr sahen wir den roten Planeten ganz deutlich.,x,Im Fernrohr sahen wir den roten Planet ganz deutlich.,x,,,,,,,,,0,29,29,26,,,,,,,j,0,14.422852993,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
drop,1,Es wurden Eimer roter Farbe geschleudert.,fem,Es wurden Eimer rote Farbe geschleudert.,r,,,,,,,,,0,30,30,15,,,,,,,j,0,6.59101104736,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
x,0,Die Stimmung stieg dank wunderbarem roten Wein.,x,Die Stimmung stieg dank wunderbarem rotem Wein.,x,,,,,,,,,0,31,31,25,,,,,,,j,0,6.42288899422,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
x,0,Wir übergaben das Auto dem Mann mehr als gerne.,x,Wir übergaben dem Mann das Auto mehr als gerne.,x,,,,,,,,,0,32,32,34,,,,,,,f,0,6.10503697395,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
drop,1,Bei unserer Ankunft stand ein Glas köstlichen Weins schon auf dem Tisch.,mn,Bei unserer Ankunft stand ein Glas köstlicher Wein schon auf dem Tisch.,r,,,,,,,,,0,33,33,7,,,,,,,j,0,8.95571899414,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
x,0,Sie verlassen wegen des schönen Wetters die Wohnung.,x,Sie verlassen wegen dem schönen Wetter die Wohnung.,x,,,,,,,,,0,34,34,19,,,,,,,f,0,6.9267039299,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
x,0,"Die Uhr, die er trug, war aus Japan.",x,"Die Uhr war aus Japan, die er trug.",x,,,,,,,,,0,35,35,37,,,,,,,j,0,8.97209000587,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
x,0,In meinem Studium habe ich mehr als einmal Rilke gelesen.,x,In meinem Studium las ich mehr als einmal Rilke.,x,,,,,,,,,0,36,36,35,,,,,,,f,0,5.93734693527,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
level,1,Sie verbrauchen 60 Liter sprudelnden Trinkwassers.,mn,Sie verbrauchen 60 Liter sprudelndes Trinkwasser.,l,,,,,,,,,0,37,37,1,,,,,,,f,0,11.085185051,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
level,1,Ich nehme eine große Packung salziger Wurst mit an den See.,fem,Ich nehme eine große Packung salzige Wurst mit an den See.,l,,,,,,,,,0,38,38,9,,,,,,,f,0,8.889564991,2017_Jan_19_1248,59.6901007571,2afc,001,Do13,
