modelPred,target,sent2,gender,sent1,corrAns,intros.thisRepN,intros.thisTrialN,intros.thisN,intros.thisIndex,testsaetze.thisRepN,testsaetze.thisTrialN,testsaetze.thisN,testsaetze.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,deutschnativ.keys,deutschnativ.corr,deutschnativ.rt,reaction_2.keys,reaction_2.corr,reaction_2.rt,reaction.keys,reaction.corr,reaction.rt,date,frameRate,expName,session,participant,
x,0,Die Kinder fuhren mit solchen unzureichenden Helmen zur Schule.,x,Die Kinder fuhren mit solch unzureichenden Helmen zur Schule.,x,,,,,,,,,0,5,5,29,,,,,,,f,0,9.49423909187,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
x,0,Die Autos beider beteiligten Fahrer wurden verschrottet.,x,Die Autos beider beteiligter Fahrer wurden verschrottet.,x,,,,,,,,,0,6,6,28,,,,,,,f,0,7.49378108978,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
x,0,"Die Uhr schlug sporadisch, obwohl sie defekt war.",x,"Die Uhr schlug sporadisch, obschon sie defekt war.",x,,,,,,,,,0,7,7,38,,,,,,,j,0,8.2264611721,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
drop,1,Bei unserer Ankunft stand ein Glas köstlichen Weins schon auf dem Tisch.,mn,Bei unserer Ankunft stand ein Glas köstlicher Wein schon auf dem Tisch.,r,,,,,,,,,0,8,8,7,,,,,,,f,0,17.7690079212,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
drop,1,Mit dieser Methode kann man eine große Menge dunkle Materie erzeugen.,fem,Mit dieser Methode kann man eine große Menge dunkler Materie erzeugen.,l,,,,,,,,,0,9,9,12,,,,,,,f,0,15.6504070759,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
x,0,Wir übergaben das Auto dem Mann mehr als gerne.,x,Wir übergaben dem Mann das Auto mehr als gerne.,x,,,,,,,,,0,10,10,34,,,,,,,f,0,8.61001801491,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
x,0,Das würde gepasst haben.,x,Das hätte gepasst.,x,,,,,,,,,0,11,11,21,,,,,,,f,0,3.85718297958,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
level,1,Ich nehme eine große Packung salziger Wurst mit an den See.,fem,Ich nehme eine große Packung salzige Wurst mit an den See.,l,,,,,,,,,0,12,12,9,,,,,,,j,0,12.2642068863,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
x,0,"Es waren nur kleinere Delikte, derer sie überführt wurden.",x,"Es waren nur kleinere Delikte, deren sie überführt wurden.",x,,,,,,,,,0,13,13,31,,,,,,,j,0,19.435229063,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
level,1,Man machte mal wieder viel Lärm um jede Menge heißer Luft.,fem,Man machte mal wieder viel Lärm um jede Menge heiße Luft.,l,,,,,,,,,0,14,14,11,,,,,,,f,0,12.7132229805,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
level,1,Wir haben jede Menge alten Kram aus dem Haus geschafft.,mn,Wir haben jede Menge alten Krams aus dem Haus geschafft.,r,,,,,,,,,0,15,15,2,,,,,,,j,0,7.0883731842,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
x,0,Sie verlassen wegen des schönen Wetters die Wohnung.,x,Sie verlassen wegen dem schönen Wetter die Wohnung.,x,,,,,,,,,0,16,16,19,,,,,,,j,0,5.57094097137,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
drop,1,Nicht ein Tropfen königlichen Bluts hat den Boden berührt.,mn,Nicht ein Tropfen königliches Blut hat den Boden berührt.,r,,,,,,,,,0,17,17,5,,,,,,,j,0,14.1435539722,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
x,0,Mit heißem leckerem Tee wärmten wir uns auf.,x,Mit heißem leckeren Tee wärmten wir uns auf.,x,,,,,,,,,0,18,18,18,,,,,,,f,0,11.1120080948,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
x,0,Außer den Bürgermeister beschuldigten die Störenfriede jeden.,x,Außer dem Bürgermeister beschuldigten die Störenfriede jeden.,x,,,,,,,,,0,19,19,33,,,,,,,f,0,13.1295659542,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
x,0,Wir hatten in Dänemark einen gelegentlichen Besucher.,x,Wir hatten in Dänemark gelegentlich einen Besucher.,x,,,,,,,,,0,20,20,24,,,,,,,f,0,10.6782011986,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
x,0,Außer dem Essen kann ich leider nichts mitbringen.,x,Außer das Essen kann ich leider nichts mitbringen.,x,,,,,,,,,0,21,21,32,,,,,,,j,0,9.22721004486,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
x,0,Er wurde trotz des bekannten Skandal wiedergewählt.,x,Er wurde trotz dem bekannten Skandal wiedergewählt.,x,,,,,,,,,0,22,22,16,,,,,,,f,0,13.6609129906,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
x,0,Bei der Feier gedachte man der Soldaten des zweiten Weltkriegs.,x,Bei der Feier gedachte man den Soldaten des zweiten Weltkriegs.,x,,,,,,,,,0,23,23,17,,,,,,,f,0,11.3959159851,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
x,0,Im Fernrohr sahen wir den roten Planeten ganz deutlich.,x,Im Fernrohr sahen wir den roten Planet ganz deutlich.,x,,,,,,,,,0,24,24,26,,,,,,,j,0,8.0596370697,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
level,1,Er stellt die Masse mit einem Esslöffel warmen Honigs her.,mn,Er stellt die Masse mit einem Esslöffel warmem Honig her.,l,,,,,,,,,0,25,25,3,,,,,,,j,0,16.8801329136,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
level,1,100g brauner Zucker sind auf jeden Fall genug.,mn,100g braunen Zuckers sind auf jeden Fall genug.,r,,,,,,,,,0,26,26,0,,,,,,,j,0,5.82465004921,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
x,0,In meinem Studium habe ich mehr als einmal Rilke gelesen.,x,In meinem Studium las ich mehr als einmal Rilke.,x,,,,,,,,,0,27,27,35,,,,,,,j,0,7.77295207977,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
x,0,"Die Uhr, die er trug, war aus Japan.",x,"Die Uhr war aus Japan, die er trug.",x,,,,,,,,,0,28,28,37,,,,,,,j,0,3.32354187965,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
x,0,Die Gäste suchen die Wohnung des Herrn Gantenbeins.,x,Die Gäste suchen die Wohnung des Herrn Gantenbein.,x,,,,,,,,,0,29,29,20,,,,,,,f,0,17.066493988,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
level,1,In den Kakao gehören immer 350ml warme Milch.,fem,In den Kakao gehören immer 350ml warmer Milch.,r,,,,,,,,,0,30,30,8,,,,,,,j,0,9.09385418892,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
level,1,Die Schule verbraucht 260.000 Kilowattstunden elektrische Energie.,fem,Die Schule verbraucht 260.000 Kilowattstunden elektrischer Energie.,r,,,,,,,,,0,31,31,10,,,,,,,f,0,12.8974540234,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
drop,1,Beträchtliche Stücke saftiges Fleisch wurden serviert.,mn,Beträchtliche Stücke saftigen Fleischs wurden serviert.,l,,,,,,,,,0,32,32,6,,,,,,,f,0,16.2128539085,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
drop,1,Wir mussten uns durch Büschel frisches Gras zwängen.,mn,Wir mussten uns durch Büschel frischen Grases zwängen.,l,,,,,,,,,0,33,33,4,,,,,,,f,0,9.37806296349,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
x,0,Sie hatte keine Lust auf noch eine Sammlung dumme Sprüche.,x,Sie hatte keine Lust auf noch eine Sammlung dummer Sprüche.,x,,,,,,,,,0,34,34,30,,,,,,,f,0,8.64335393906,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
x,0,In der Tat wissen wir von den Problemen im Landkreis.,x,In der Tat wissen wir um die Probleme im Landkreis.,x,,,,,,,,,0,35,35,22,,,,,,,j,0,14.7989900112,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
x,0,Unter wildem ausgelassenem Gegröle randalierten wieder die Abiturienten.,x,Unter wildem ausgelassenen Gegröle randalierten wieder die Abiturienten.,x,,,,,,,,,0,36,36,27,,,,,,,j,0,10.7947900295,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
x,0,Am äußersten Rand der Stadt liegen die Slums.,x,Am äußeren Rand der Stadt liegen die Slums.,x,,,,,,,,,0,37,37,23,,,,,,,f,0,15.1816949844,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
drop,1,Dort türmen sich Berge schmutziger Wäsche.,fem,Dort türmen sich Berge schmutzige Wäsche.,r,,,,,,,,,0,38,38,13,,,,,,,j,0,5.60474491119,2017_Jan_16_1745,59.8726976591,2afc,001,Mo18,
