modelPred,target,sent2,gender,sent1,corrAns,intros.thisRepN,intros.thisTrialN,intros.thisN,intros.thisIndex,testsaetze.thisRepN,testsaetze.thisTrialN,testsaetze.thisN,testsaetze.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,deutschnativ.keys,deutschnativ.corr,deutschnativ.rt,reaction_2.keys,reaction_2.corr,reaction_2.rt,reaction.keys,reaction.corr,reaction.rt,date,frameRate,expName,session,participant,
x,0,Die Gäste suchen die Wohnung des Herrn Gantenbeins.,x,Die Gäste suchen die Wohnung des Herrn Gantenbein.,x,,,,,,,,,0,13,13,20,,,,,,,f,0,8.43533706665,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
x,0,"Die Uhr schlug sporadisch, obwohl sie defekt war.",x,"Die Uhr schlug sporadisch, obschon sie defekt war.",x,,,,,,,,,0,14,14,38,,,,,,,j,0,9.87798786163,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
x,0,Sie verlassen wegen des schönen Wetters die Wohnung.,x,Sie verlassen wegen dem schönen Wetter die Wohnung.,x,,,,,,,,,0,15,15,19,,,,,,,f,0,4.59488987923,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
level,1,Wir haben jede Menge alten Kram aus dem Haus geschafft.,mn,Wir haben jede Menge alten Krams aus dem Haus geschafft.,r,,,,,,,,,0,16,16,2,,,,,,,j,0,9.12261795998,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
x,0,In der Tat wissen wir von den Problemen im Landkreis.,x,In der Tat wissen wir um die Probleme im Landkreis.,x,,,,,,,,,0,17,17,22,,,,,,,f,0,4.15923404694,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
x,0,"Es hat uns die Stimmung ziemlich vermiest, dass es regnete.",x,"Dass es regnete, hat uns die Stimmung ziemlich vermiest.",x,,,,,,,,,0,18,18,36,,,,,,,f,0,12.9112308025,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
x,0,Er wurde trotz des bekannten Skandal wiedergewählt.,x,Er wurde trotz dem bekannten Skandal wiedergewählt.,x,,,,,,,,,0,19,19,16,,,,,,,f,0,5.65227890015,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
x,0,"Die Uhr, die er trug, war aus Japan.",x,"Die Uhr war aus Japan, die er trug.",x,,,,,,,,,0,20,20,37,,,,,,,j,0,2.41479706764,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
x,0,Die Stimmung stieg dank wunderbarem roten Wein.,x,Die Stimmung stieg dank wunderbarem rotem Wein.,x,,,,,,,,,0,21,21,25,,,,,,,j,0,7.59756398201,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
x,0,Das würde gepasst haben.,x,Das hätte gepasst.,x,,,,,,,,,0,22,22,21,,,,,,,f,0,1.99597287178,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
x,0,"Es waren nur kleinere Delikte, derer sie überführt wurden.",x,"Es waren nur kleinere Delikte, deren sie überführt wurden.",x,,,,,,,,,0,23,23,31,,,,,,,j,0,7.63119316101,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
drop,1,Beträchtliche Stücke saftiges Fleisch wurden serviert.,mn,Beträchtliche Stücke saftigen Fleischs wurden serviert.,l,,,,,,,,,0,24,24,6,,,,,,,j,0,8.2511780262,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
x,0,Bei der Feier gedachte man der Soldaten des zweiten Weltkriegs.,x,Bei der Feier gedachte man den Soldaten des zweiten Weltkriegs.,x,,,,,,,,,0,25,25,17,,,,,,,f,0,8.25053286552,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
x,0,Am äußersten Rand der Stadt liegen die Slums.,x,Am äußeren Rand der Stadt liegen die Slums.,x,,,,,,,,,0,26,26,23,,,,,,,f,0,17.8599700928,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
x,0,Die Autos beider beteiligten Fahrer wurden verschrottet.,x,Die Autos beider beteiligter Fahrer wurden verschrottet.,x,,,,,,,,,0,27,27,28,,,,,,,f,0,6.97565698624,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
x,0,Sie hatte keine Lust auf noch eine Sammlung dumme Sprüche.,x,Sie hatte keine Lust auf noch eine Sammlung dummer Sprüche.,x,,,,,,,,,0,28,28,30,,,,,,,f,0,5.8188560009,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
drop,1,Mit dieser Methode kann man eine große Menge dunkle Materie erzeugen.,fem,Mit dieser Methode kann man eine große Menge dunkler Materie erzeugen.,l,,,,,,,,,0,29,29,12,,,,,,,f,0,6.28991603851,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
x,0,Mit heißem leckerem Tee wärmten wir uns auf.,x,Mit heißem leckeren Tee wärmten wir uns auf.,x,,,,,,,,,0,30,30,18,,,,,,,f,0,8.10031700134,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
x,0,Wir hatten in Dänemark einen gelegentlichen Besucher.,x,Wir hatten in Dänemark gelegentlich einen Besucher.,x,,,,,,,,,0,31,31,24,,,,,,,f,0,12.9802050591,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
level,1,Man machte mal wieder viel Lärm um jede Menge heißer Luft.,fem,Man machte mal wieder viel Lärm um jede Menge heiße Luft.,l,,,,,,,,,0,32,32,11,,,,,,,f,0,6.01982593536,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
x,0,Außer dem Essen kann ich leider nichts mitbringen.,x,Außer das Essen kann ich leider nichts mitbringen.,x,,,,,,,,,0,33,33,32,,,,,,,j,0,3.3378098011,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
drop,1,Es wurden Eimer roter Farbe geschleudert.,fem,Es wurden Eimer rote Farbe geschleudert.,r,,,,,,,,,0,34,34,15,,,,,,,f,0,8.33538007736,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
level,1,Ich nehme eine große Packung salziger Wurst mit an den See.,fem,Ich nehme eine große Packung salzige Wurst mit an den See.,l,,,,,,,,,0,35,35,9,,,,,,,f,0,8.1329460144,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
drop,1,Dort türmen sich Berge schmutziger Wäsche.,fem,Dort türmen sich Berge schmutzige Wäsche.,r,,,,,,,,,0,36,36,13,,,,,,,j,0,5.87036299706,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
level,1,In den Kakao gehören immer 350ml warme Milch.,fem,In den Kakao gehören immer 350ml warmer Milch.,r,,,,,,,,,0,37,37,8,,,,,,,j,0,5.40044188499,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
level,1,Er stellt die Masse mit einem Esslöffel warmen Honigs her.,mn,Er stellt die Masse mit einem Esslöffel warmem Honig her.,l,,,,,,,,,0,38,38,3,,,,,,,j,0,20.224766016,2017_Jan_20_1505,59.6583477229,2afc,001,Fr15,
